Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
28 05 2018 04:20,652.833984375,6.26048421859741,715.446234903627,31.617389678955
28 05 2018 04:30,834.678405761718,6.73501777648925,901.035768290585,31.7425003051757
28 05 2018 04:40,961.42529296875,7.0282859802246,1028.77308204302,32.7228813171386
28 05 2018 04:50,1429.9580078125,7.92108392715454,1485.13369346113,31.9972400665283
28 05 2018 05:00,1866.69897460937,8.7947998046875,2012.64052750938,28.5125999450683
28 05 2018 05:10,1785.43603515625,8.74605464935302,1981.74655354078,30.0161991119384
28 05 2018 05:20,1880.36596679687,8.73037815093994,1971.83906538819,27.5850505828857
28 05 2018 05:30,1743.30102539062,8.64712619781494,1919.46586701146,29.2039604187011
28 05 2018 05:40,1259.99694824218,7.53730583190917,1277.21929129923,22.6672992706298
28 05 2018 05:50,1329.60095214843,7.75639486312866,1393.73381484664,23.1857299804687
28 05 2018 06:00,1398.96594238281,7.80675888061523,1421.35397674944,26.3274993896484
28 05 2018 06:10,1351.28796386718,7.63837814331054,1330.21477452972,33.0366401672363
28 05 2018 06:20,1616.17199707031,8.37607955932617,1752.14985781954,38.0359191894531
28 05 2018 06:30,1631.13000488281,8.43907737731933,1790.56103797183,30.1506690979003
28 05 2018 06:40,2169.962890625,9.34370517730712,2367.4942170722,33.2330589294433
28 05 2018 06:50,2146.55810546875,9.30572414398193,2342.64423970069,33.7693481445312
28 05 2018 07:00,2174.39794921875,9.34562683105468,2368.75222370794,33.444278717041
28 05 2018 07:10,1676.248046875,8.38506984710693,1757.61240510207,34.229148864746
28 05 2018 07:20,2324.97900390625,9.79442024230957,2657.50868157738,34.6870193481445
28 05 2018 07:30,2108.01000976562,9.18941116333007,2266.74213358389,31.3291702270507
28 05 2018 07:40,1804.66394042968,8.62305545806884,1904.40234896659,31.1813907623291
28 05 2018 07:50,1555.873046875,8.221773147583,1659.43856362771,28.9559001922607
28 05 2018 08:00,1250.38598632812,7.61401987075805,1317.32165204006,30.2932796478271
28 05 2018 08:10,1432.13793945312,7.94088506698608,1496.32785343279,35.061668395996
28 05 2018 08:20,1447.63098144531,7.96001005172729,1507.179889189,33.1069984436035
28 05 2018 08:30,1552.76293945312,8.21074771881103,1652.89326737467,33.3121795654296
28 05 2018 08:40,1687.47802734375,8.4866828918457,1819.7878711982,33.4841003417968
28 05 2018 08:50,1547.98095703125,8.12617397308349,1603.05792703155,29.1335792541503
28 05 2018 09:00,1224.39099121093,7.54918622970581,1283.3790546603,34.3094406127929
28 05 2018 09:10,1266.38903808593,7.5673508644104,1292.83329287377,28.2424907684326
28 05 2018 09:20,1891.50903320312,9.04248237609863,2171.41294446066,26.1669006347656
28 05 2018 09:30,1351.416015625,7.83775091171264,1438.49756104842,24.4590091705322
28 05 2018 09:40,1101.7900390625,7.27625608444213,1145.36166564368,26.7872695922851
28 05 2018 09:50,1171.61206054687,7.40984916687011,1211.71589232207,21.6834201812744
28 05 2018 10:00,1254.76599121093,7.83475017547607,1436.83283636891,22.5647296905517
28 05 2018 10:10,991.138427734375,7.13575601577758,1078.29050520355,19.6548099517822
28 05 2018 10:20,1035.86303710937,7.26937007904052,1142.01085734543,16.7184791564941
28 05 2018 10:30,1261.52294921875,7.78104400634765,1407.21427244417,14.2224798202514
28 05 2018 10:40,1563.85998535156,8.4970417022705,1826.16964909356,9.62978267669677
28 05 2018 10:50,1561.7939453125,8.46533298492431,1806.6595209739,13.0487098693847
28 05 2018 11:00,1822.65502929687,8.85672855377197,2052.07119908438,12.1271295547485
28 05 2018 11:10,1692.88903808593,8.53630447387695,1850.42808510712,21.1898498535156
28 05 2018 11:20,1737.28698730468,8.76814746856689,1995.73254548651,26.4849796295166
28 05 2018 11:30,1966.75695800781,9.29997253417968,2338.88359853265,26.6093997955322
28 05 2018 11:40,1811.81103515625,8.91086864471435,2086.69777039286,25.3292903900146
28 05 2018 11:50,2044.68701171875,9.30429553985595,2341.71009545951,27.4985408782958
28 05 2018 12:00,2271.71801757812,9.52545928955078,2459.93108435308,26.4713592529296
28 05 2018 12:10,2494.19506835937,10.2493600845336,2937.65153128059,26.9643802642822
28 05 2018 12:20,2317.36596679687,9.65018463134765,2554.69368293312,19.8791809082031
28 05 2018 12:30,2419.94311523437,9.92169570922851,2742.44555084001,17.1277503967285
28 05 2018 12:40,2582.65502929687,10.3743000030517,3003.71210412467,16.1138496398925
28 05 2018 12:50,3318.7060546875,12.11093044281,3538.15594872998,17.8834896087646
28 05 2018 13:00,3285.98193359375,11.8507204055786,3496.80461706702,17.2241592407226
28 05 2018 13:10,3394.47509765625,11.9178495407104,3508.59379022383,16.6035709381103
28 05 2018 13:20,3294.375,11.5435104370117,3432.38715861064,15.4613895416259
28 05 2018 13:30,3284.3740234375,11.6134996414184,3448.61667438327,16.2485694885253
28 05 2018 13:40,3271.59301757812,11.6882600784301,3464.92444330386,17.4472694396972
28 05 2018 13:50,3269.36206054687,11.7420902252197,3476.02116381924,18.1405391693115
28 05 2018 14:00,3318.31298828125,11.96409034729,3516.25531967864,18.071870803833
28 05 2018 14:10,3319.09399414062,11.894639968872,3504.60758431006,17.4539794921875
28 05 2018 14:20,3069.55810546875,11.0080795288085,3275.28717031042,19.9972400665283
28 05 2018 14:30,3186.837890625,11.2889699935913,3365.20464896387,20.0809707641601
28 05 2018 14:40,2913.80908203125,10.8529901504516,3218.02985827389,23.2585296630859
28 05 2018 14:50,2667.791015625,10.3791599273681,3006.19278138007,24.6219406127929
28 05 2018 15:00,3031.72192382812,11.1796197891235,3332.24097740035,26.1161708831787
28 05 2018 15:10,2826.72705078125,10.8341398239135,3210.6837549084,25.9261093139648
28 05 2018 15:20,3047.99609375,11.217209815979,3343.85978364965,24.9074592590332
28 05 2018 15:30,2363.17602539062,9.67202854156494,2570.7241669036,31.9290790557861
28 05 2018 15:40,2685.087890625,10.2094001770019,2915.57714326801,29.6759300231933
28 05 2018 15:50,2390.18408203125,9.62972164154052,2539.52524182303,29.4019699096679
28 05 2018 16:00,2029.42602539062,9.05131912231445,2177.12561233665,30.8152809143066
28 05 2018 16:10,2005.0009765625,9.25177669525146,2307.39938260007,31.8218097686767
28 05 2018 16:20,1774.60998535156,8.76571559906005,1994.19171233334,36.3574409484863
28 05 2018 16:30,1780,8.58867359161376,1882.95076539334,34.6747093200683
28 05 2018 16:40,1531.59997558593,8.15169429779052,1618.02534364058,38.8814888000488
28 05 2018 16:50,1294.35302734375,7.77443981170654,1403.59540924113,40.866039276123
28 05 2018 17:00,1177.58703613281,7.53453302383422,1275.78435276081,38.2196083068847
28 05 2018 17:10,1320.32702636718,7.84169483184814,1440.68710399258,40.5832595825195
28 05 2018 17:20,1156.25598144531,7.51136589050292,1263.83560623967,42.7046089172363
28 05 2018 17:30,1189.97204589843,7.60233211517333,1311.16223856979,41.4438400268554
28 05 2018 17:40,1300.5849609375,7.86555004119873,1453.9684839606,43.0755996704101
28 05 2018 17:50,1092.94897460937,7.46268701553344,1238.68590938106,40.1765899658203
28 05 2018 18:00,1417.623046875,8.11093807220458,1594.15193754702,39.5499992370605
28 05 2018 18:10,1595.0830078125,8.61402893066406,1898.76306072642,46.0747299194335
28 05 2018 18:20,2087.1708984375,9.32672882080078,2356.38362035941,40.7087593078613
28 05 2018 18:30,1632.84997558593,8.44819355010986,1796.14469910607,38.1891708374023
28 05 2018 18:40,1595.47705078125,8.33271503448486,1725.8929081817,40.4630889892578
28 05 2018 18:50,2165.94091796875,9.72857761383056,2611.45635039034,45.3594284057617
28 05 2018 19:00,2487.4609375,10.2390298843383,2931.98956492007,44.5085296630859
28 05 2018 19:10,2284.27099609375,9.9230785369873,2743.33941401298,45.9174995422363
28 05 2018 19:20,2427.44311523437,10.0001001358032,2792.16426006696,46.4935989379882
28 05 2018 19:30,2013.51196289062,9.15306854248046,2243.09871590977,47.126049041748
28 05 2018 19:40,1755.35400390625,8.67829418182373,1939.02460097571,46.8191299438476
28 05 2018 19:50,1513.6259765625,8.16272830963134,1624.51576019759,39.7276306152343
28 05 2018 20:00,1315.85498046875,7.87875795364379,1461.34960212697,44.1830902099609
28 05 2018 20:10,1081.49694824218,7.47220802307128,1243.59070630134,46.73237991333
28 05 2018 20:20,702.310424804687,6.54918479919433,825.364788360019,45.1193313598632
28 05 2018 20:30,787.289611816406,6.74027490615844,903.234369961763,41.2677688598632
28 05 2018 20:40,859.438598632812,6.95236492156982,994.688549804133,46.3133201599121
28 05 2018 20:50,728.275024414062,6.70457983016967,888.369647653515,49.2369003295898
28 05 2018 21:00,1360.56896972656,8.0233678817749,1543.40681497437,50.6714515686035
28 05 2018 21:10,1028.26904296875,7.34911489486694,1181.22888881528,53.213508605957
28 05 2018 21:20,699.849487304687,6.57385921478271,835.185975314902,44.0284118652343
28 05 2018 21:30,720.18310546875,6.63266277313232,858.868700305613,44.2589988708496
28 05 2018 21:40,809.883422851562,6.82017707824707,937.051991647876,42.8480186462402
28 05 2018 21:50,754.766174316406,6.64118289947509,862.332716771156,44.2549705505371
28 05 2018 22:00,710.4658203125,6.58863401412963,841.099601939697,37.3493003845214
28 05 2018 22:10,562.818420410156,6.05965995788574,644.298908920394,38.5662193298339
28 05 2018 22:20,296.607299804687,5.02829980850219,342.982478328766,27.8665599822998
28 05 2018 22:30,795.239074707031,6.65329504013061,867.271420216102,27.8868999481201
28 05 2018 22:40,868.382080078125,6.89723491668701,970.390624342306,27.8907794952392
28 05 2018 22:50,522.394714355468,5.88152694702148,585.74518901534,33.0411415100097
28 05 2018 23:00,479.177490234375,5.76677083969116,549.116292717213,32.3854293823242
28 05 2018 23:10,528.162109375,5.95515203475952,609.965157918267,36.7840003967285
28 05 2018 23:20,542.0654296875,5.94973278045654,608.162881628334,36.3045196533203
28 05 2018 23:30,415.666687011718,5.49169111251831,466.612873371164,30.8779602050781
28 05 2018 23:40,467.971313476562,5.78918981552124,556.166606817419,36.7690086364746
28 05 2018 23:50,522.979919433593,5.92005395889282,598.347903153494,38.7712211608886
29 05 2018 00:00,558.132080078125,6.03875589370727,637.140893080648,37.4664001464843
29 05 2018 00:10,711.869873046875,6.59669923782348,844.338114506783,40.8888816833496
29 05 2018 00:20,548.223022460937,5.97550201416015,616.760915433597,39.1097908020019
29 05 2018 00:30,367.840911865234,5.36425018310546,430.783416995005,41.4665603637695
29 05 2018 00:40,458.378601074218,5.78607988357543,555.185564117209,40.1814498901367
29 05 2018 00:50,292.0751953125,5.03971910476684,345.817549915298,41.4676208496093
29 05 2018 01:00,319.703399658203,5.07795000076293,355.382754014208,42.4034614562988
29 05 2018 01:10,472.145385742187,5.72446823120117,535.950321396858,39.0149497985839
29 05 2018 01:20,400.53140258789,5.46483993530273,458.942117781139,35.3822898864746
29 05 2018 01:30,173.72459411621,4.49145603179931,220.193417402428,30.2530994415283
29 05 2018 01:40,252.242706298828,4.79281377792358,286.684615669377,27.4181594848632
29 05 2018 01:50,363.453002929687,5.41127586364746,443.835217896705,30.951940536499
29 05 2018 02:00,449.358306884765,5.70942783355712,531.31214940152,33.2679290771484
29 05 2018 02:10,1044.63098144531,7.3364520072937,1174.9404289247,45.1993217468261
29 05 2018 02:20,1061.96301269531,7.25271320343017,1133.93296432117,48.5563583374023
29 05 2018 02:30,774.572814941406,6.64758920669555,864.94278480502,46.2472305297851
29 05 2018 02:40,796.206604003906,6.75376415252685,908.890581195892,51.0062713623046
29 05 2018 02:50,589.3154296875,6.13846111297607,671.701915256262,50.0617294311523
29 05 2018 03:00,633.846130371093,6.28382587432861,723.99617178677,52.2840309143066
29 05 2018 03:10,728.390930175781,6.56315994262695,830.91893277997,53.5531387329101
29 05 2018 03:20,854.539672851562,6.84714698791503,948.638554614917,54.905948638916
29 05 2018 03:30,1053.9150390625,7.34524583816528,1179.30502791333,57.3855895996093
29 05 2018 03:40,541.6630859375,6.05387115478515,642.312019046184,51.2834014892578
29 05 2018 03:50,581.916809082031,6.07426118850708,649.32639179171,49.0546989440917
29 05 2018 04:00,268.94189453125,4.83058214187622,295.444035796843,42.3680686950683
29 05 2018 04:10,282.736694335937,4.98796701431274,333.04898785922,31.8646793365478
29 05 2018 04:20,299.851409912109,5.04291820526123,346.613596214075,39.3061218261718
29 05 2018 04:30,333.950714111328,5.20581293106079,388.217177081445,38.3664817810058
29 05 2018 04:40,418.378295898437,5.47593402862548,462.103463178452,50.5007400512695
29 05 2018 04:50,301.145202636718,5.02039098739624,341.024834285539,42.4066314697265
29 05 2018 05:00,256.143890380859,4.6642689704895,257.603070549451,40.1746215820312
29 05 2018 05:10,261.206787109375,4.77502822875976,282.594082503477,48.238971710205
29 05 2018 05:20,297.059295654296,4.98443222045898,332.184303006453,46.5967407226562
29 05 2018 05:30,354.243713378906,5.2255802154541,393.41211910859,50.165729522705
29 05 2018 05:40,303.029693603515,5.21731519699096,391.236089049092,57.0931015014648
29 05 2018 05:50,265.090515136718,5.01379108428955,339.394853060257,63.8947982788085
29 05 2018 06:00,141.865905761718,4.21038198471069,163.084178824169,55.5446815490722
29 05 2018 06:10,185.959701538085,4.38464021682739,197.972986662128,50.3086700439453
29 05 2018 06:20,178.393096923828,4.41022586822509,203.235476740923,44.1659317016601
29 05 2018 06:30,539.778869628906,6.04498481750488,639.268930611257,54.3978996276855
29 05 2018 06:40,782.734985351562,6.82100582122802,937.406726538679,55.6575698852539
29 05 2018 06:50,726.433715820312,6.58763599395751,840.699367747539,56.5825996398925
29 05 2018 07:00,732.387023925781,6.60636901855468,848.230625780892,54.6425590515136
29 05 2018 07:10,673.479614257812,6.4963731765747,804.572955116349,54.1233711242675
29 05 2018 07:20,652.436279296875,6.30041980743408,730.11016248741,54.2766799926757
29 05 2018 07:30,434.991607666015,5.69575023651123,527.113627205247,56.8116798400878
29 05 2018 07:40,242.017593383789,4.55633783340454,234.020688646681,41.3805694580078
29 05 2018 07:50,304.342407226562,5.07640504837036,354.994001158085,52.572509765625
29 05 2018 08:00,93.8914031982421,3.82581996917724,96.9845287330245,48.9233093261718
29 05 2018 08:10,30.8618907928466,3.31515407562255,34.0306977304426,61.6804809570312
29 05 2018 08:20,117.093101501464,3.91683793067932,112.586157072325,36.0595893859863
29 05 2018 08:30,126.194900512695,4.00301694869995,123.560345187335,26.2364692687988
29 05 2018 08:40,478.311614990234,5.7243800163269,535.923052304011,22.6760292053222
29 05 2018 08:50,875.900207519531,6.84983301162719,949.797300321054,22.747200012207
29 05 2018 09:00,521.352294921875,5.82890081405639,568.780052339541,31.6696605682373
29 05 2018 09:10,217.596405029296,4.48172378540039,218.141231279917,38.2659606933593
29 05 2018 09:20,285.1337890625,4.95077991485595,323.999284576775,36.9664611816406
29 05 2018 09:30,302.359497070312,4.9077501296997,313.656070694182,39.9976806640625
29 05 2018 09:40,340.71728515625,5.18005800247192,381.497028454911,32.8518905639648
29 05 2018 09:50,552.652099609375,5.9645071029663,613.083731662435,31.8784503936767
29 05 2018 10:00,583.01611328125,6.12350702285766,666.450636904355,32.2637710571289
29 05 2018 10:10,498.346313476562,5.81051206588745,562.919236720254,27.94455909729
29 05 2018 10:20,624.954772949218,6.07691001892089,650.240875628318,27.1836795806884
29 05 2018 10:30,611.677001953125,6.11740016937255,664.313027466934,25.2722797393798
29 05 2018 10:40,662.646118164062,6.26813411712646,718.241893212431,24.3792190551757
29 05 2018 10:50,652.086975097656,6.11178922653198,662.352516887278,34.1700401306152
29 05 2018 11:00,707.43798828125,6.35818195343017,751.624658255636,43.4450988769531
29 05 2018 11:10,867.079772949218,6.81512022018432,934.889238713099,43.7722206115722
29 05 2018 11:20,1004.12200927734,7.06412887573242,1045.12037897059,33.3768882751464
29 05 2018 11:30,1305.34594726562,7.87001800537109,1456.46317264687,35.9759712219238
29 05 2018 11:40,1307.51000976562,7.62492990493774,1323.08707599794,31.7643604278564
29 05 2018 11:50,2127.05200195312,9.36877059936523,2383.90829925254,30.6656303405761
29 05 2018 12:00,2148.34912109375,9.11639022827148,2219.27736628873,32.787010192871
29 05 2018 12:10,1590.92395019531,8.26646327972412,1686.07997869717,34.4344902038574
29 05 2018 12:20,1981.67199707031,8.96594810485839,2122.06255716207,29.9450702667236
29 05 2018 12:30,1908.89099121093,8.70972824096679,1958.80991517835,27.6206703186035
29 05 2018 12:40,969.799926757812,6.86483812332153,956.286549948429,34.7891883850097
29 05 2018 12:50,1773.37097167968,8.37184333801269,1749.57814340991,26.4883003234863
29 05 2018 13:00,1691.39599609375,8.3373966217041,1728.72018381715,33.7087898254394
29 05 2018 13:10,2068.8330078125,9.19775772094726,2272.17746439186,38.8860206604003
29 05 2018 13:20,1722.51794433593,8.34473228454589,1733.15392245548,42.8473396301269
29 05 2018 13:30,1767.31799316406,8.49052906036376,1822.15648107348,40.5522117614746
29 05 2018 13:40,2157.07690429687,9.48659133911132,2461.18457100381,38.3229103088378
29 05 2018 13:50,1938.58703613281,8.86917304992675,2060.01798136839,44.8546485900878
29 05 2018 14:00,1986.78503417968,9.02419853210449,2159.60233020372,41.489990234375
29 05 2018 14:10,1913.57800292968,8.92522716522216,2095.90399510911,54.7407417297363
29 05 2018 14:20,2238.53198242187,9.37934303283691,2390.83480147071,47.8076705932617
29 05 2018 14:30,2087.5458984375,9.06681632995605,2187.1509475876,48.7867088317871
29 05 2018 14:40,2611.89306640625,9.99496555328369,2788.96774711559,44.4646186828613
29 05 2018 14:50,3000.037109375,10.7573299407958,3179.8606789081,44.2266998291015
29 05 2018 15:00,3299.19799804687,11.6910495758056,3465.51265922155,50.3023490905761
29 05 2018 15:10,3242.7109375,11.4272699356079,3403.32375228065,51.4212188720703
29 05 2018 15:20,3293.4130859375,11.418399810791,3400.99579326819,48.5324783325195
29 05 2018 15:30,3280.89599609375,11.5370903015136,3430.85113670919,51.0502815246582
29 05 2018 15:40,3603.31591796875,13.4469299316406,3600,52.8861083984375
29 05 2018 15:50,3571.53393554687,12.6326704025268,3587.71469002526,51.1880187988281
29 05 2018 16:00,3522.35107421875,12.1190996170043,3539.26767798194,48.6487503051757
29 05 2018 16:10,3011.58911132812,10.6679697036743,3142.16781072368,39.8384704589843
29 05 2018 16:20,3442.47094726562,11.8948802947998,3504.64934453155,32.3768081665039
29 05 2018 16:30,3124.26611328125,11.1255702972412,3314.99833865526,34.1273002624511
29 05 2018 16:40,3275.2470703125,11.5112495422363,3424.58757201923,30.0898704528808
29 05 2018 16:50,3141.34106445312,10.7627401351928,3182.07895923742,33.6486206054687
29 05 2018 17:00,2874.27099609375,10.5949001312255,3109.84359998785,38.4774894714355
29 05 2018 17:10,3369.38500976562,11.3912801742553,3393.77990212989,32.2164192199707
29 05 2018 17:20,3312.83203125,11.6258602142333,3451.38563848603,32.0257415771484
29 05 2018 17:30,2647.49389648437,10.1286001205444,2869.50442364294,32.5869903564453
29 05 2018 17:40,3035.71899414062,10.9912300109863,3269.33680116137,33.224739074707
29 05 2018 17:50,2653.03295898437,10.6214303970336,3121.73854399338,35.3856391906738
29 05 2018 18:00,2138.42407226562,9.42311668395996,2419.53085675681,34.1380310058593
29 05 2018 18:10,2215.5,9.35129070281982,2372.46044803777,31.5641803741455
29 05 2018 18:20,2913.18505859375,10.6824903488159,3148.42907135976,30.3206996917724
29 05 2018 18:30,2651.875,10.3370895385742,2984.4998674401,35.0736694335937
29 05 2018 18:40,2439.97998046875,9.92980098724365,2747.67607703497,45.2174415588378
29 05 2018 18:50,2825.419921875,10.8371601104736,3211.8665226654,51.5800094604492
29 05 2018 19:00,2550.412109375,10.3238296508789,2977.55957552034,51.0245018005371
29 05 2018 19:10,2228.51904296875,9.6373872756958,2545.22470035058,51.164249420166
29 05 2018 19:20,1947.24096679687,8.9236192703247,2094.87260165633,46.8090209960937
29 05 2018 19:30,1437.03295898437,7.92003583908081,1484.54236591896,49.04248046875
29 05 2018 19:40,2099.36401367187,9.38674545288085,2395.68552832493,49.3940391540527
29 05 2018 19:50,1555.89501953125,8.19198703765869,1641.78123900837,46.3039207458496
29 05 2018 20:00,1380.15295410156,7.82931804656982,1433.82186839622,48.5329818725585
29 05 2018 20:10,1546.55395507812,8.18332767486572,1636.66312562289,46.8545417785644
29 05 2018 20:20,2402.4990234375,9.78844547271728,2653.38999911271,41.5753288269042
29 05 2018 20:30,2616.64208984375,10.2378902435302,2931.3630317259,45.7506713867187
29 05 2018 20:40,2823.24194335937,10.8961896896362,3234.54512880841,46.670181274414
29 05 2018 20:50,2732.837890625,10.4758501052856,3054.19510987699,45.7337112426757
29 05 2018 21:00,2838.46508789062,10.9550104141235,3256.32525503008,48.1223411560058
29 05 2018 21:10,2553.69189453125,10.3933601379394,3013.4034840225,50.2454299926757
29 05 2018 21:20,2449.22290039062,10.1597995758056,2887.5247342832,54.9668807983398
29 05 2018 21:30,2381.22607421875,10.0426702499389,2818.3490502709,56.6565513610839
29 05 2018 21:40,2303.09497070312,9.89426517486572,2724.58706531036,57.0525894165039
29 05 2018 21:50,1771.00903320312,8.6946096420288,1949.28657670209,51.9729995727539
29 05 2018 22:00,1987.80004882812,9.06836318969726,2188.1521051622,51.5348281860351
29 05 2018 22:10,2232.96899414062,9.77130031585693,2641.50458242288,49.8858413696289
29 05 2018 22:20,1524.05505371093,8.24132347106933,1671.07149027091,45.4457893371582
29 05 2018 22:30,1464.38793945312,8.16939353942871,1628.44190136717,49.9147300720214
29 05 2018 22:40,1043.35302734375,7.28458213806152,1149.42214816462,50.5379486083984
29 05 2018 22:50,1006.11999511718,7.21692514419555,1116.70796939515,47.8073005676269
29 05 2018 23:00,752.442016601562,6.57081699371337,833.971378066962,46.3868103027343
29 05 2018 23:10,551.383911132812,5.97773218154907,617.508361669567,38.6073188781738
29 05 2018 23:20,435.86669921875,5.7449779510498,542.311308696402,33.5028800964355
29 05 2018 23:30,481.322998046875,5.81664896011352,564.871330072887,41.8349418640136
29 05 2018 23:40,538.254699707031,6.07993507385253,651.28616430521,44.0464096069335
29 05 2018 23:50,394.789611816406,5.63577890396118,508.92054371591,46.209129333496
30 05 2018 00:00,341.506896972656,5.38231706619262,435.774699682742,44.0036697387695
30 05 2018 00:10,333.455688476562,5.39016103744506,437.95068537022,46.0718994140625
30 05 2018 00:20,175.984497070312,4.49369096755981,220.665483870946,52.6487197875976
30 05 2018 00:30,199.961105346679,4.61014986038208,245.685825058635,54.5574493408203
30 05 2018 00:40,308.971801757812,5.21118307113647,389.625273979466,41.8242111206054
30 05 2018 00:50,491.831085205078,5.91189289093017,595.665301983641,40.3417091369628
30 05 2018 01:00,626.092102050781,6.42290115356445,776.161231366961,49.0203704833984
30 05 2018 01:10,857.0576171875,6.99478721618652,1013.64392105659,51.336570739746
30 05 2018 01:20,912.058288574218,7.06443881988525,1045.2624637229,52.7698783874511
30 05 2018 01:30,869.788208007812,6.97199821472167,1003.43305854825,52.2106590270996
30 05 2018 01:40,785.194091796875,6.75676488876342,910.151735130455,51.3054008483886
30 05 2018 01:50,815.673828125,6.75189876556396,908.107127462136,50.5460395812988
30 05 2018 02:00,914.408813476562,7.11373901367187,1068.02253613233,47.5951309204101
30 05 2018 02:10,1173.001953125,7.69216012954711,1358.94806242606,47.4623489379882
30 05 2018 02:20,1149.89294433593,7.64755487442016,1335.09174071145,50.3004493713378
30 05 2018 02:30,1114.38000488281,7.59069013595581,1305.04452869122,53.5362586975097
30 05 2018 02:40,1350.27099609375,8.02760505676269,1545.84441928799,49.5056915283203
30 05 2018 02:50,992.30517578125,7.25136709213256,1133.28185193037,46.2461891174316
30 05 2018 03:00,860.434509277343,6.94039392471313,989.380424425395,48.0820503234863
30 05 2018 03:10,803.596313476562,6.80720806121826,931.511449518994,47.7081108093261
30 05 2018 03:20,751.690612792968,6.5808629989624,837.986176989498,49.2018814086914
30 05 2018 03:30,1082.375,7.40991687774658,1211.75018563138,53.9672508239746
30 05 2018 03:40,1988.92199707031,9.48084354400634,2457.41100375602,57.5621185302734
30 05 2018 03:50,2249.34399414062,9.89991283416748,2728.28380629814,53.4852409362792
30 05 2018 04:00,2339.36596679687,10.2768001556396,2952.54152872187,51.6974906921386
30 05 2018 04:10,1886.96301269531,9.03550052642822,2166.90146330408,54.986961364746
30 05 2018 04:20,1769.16003417968,8.87032222747802,2060.75220067541,53.6988410949707
30 05 2018 04:30,1825.23095703125,8.8028974533081,2017.78512838376,49.965160369873
30 05 2018 04:40,2100.875,9.41435146331787,2413.78261383916,49.2918395996093
30 05 2018 04:50,1801.44201660156,8.77132320404052,1997.74518047679,51.1598396301269
30 05 2018 05:00,1784.13903808593,8.92662811279296,2096.80273541062,53.6481399536132
30 05 2018 05:10,1762.28295898437,8.72235012054443,1966.77081288374,52.8368110656738
30 05 2018 05:20,1599.11303710937,8.3709487915039,1749.03526829295,52.0744018554687
30 05 2018 05:30,1261.89599609375,7.62545585632324,1323.36540142373,52.1120414733886
30 05 2018 05:40,1383.44396972656,7.8719310760498,1457.53202193686,47.4533386230468
30 05 2018 05:50,1177.10400390625,7.47396898269653,1244.49939331906,48.959300994873
30 05 2018 06:00,1590.38793945312,8.3884859085083,1759.68970653771,49.6688003540039
30 05 2018 06:10,1189.72497558593,7.58322620391845,1301.13160566027,52.7764701843261
30 05 2018 06:20,1052.0849609375,7.24376487731933,1129.60941355687,55.5310516357421
30 05 2018 06:30,1062.82995605468,7.12247800827026,1072.09039480061,57.1861915588378
30 05 2018 06:40,1538.51501464843,8.36880111694335,1747.73216729269,57.133201599121
30 05 2018 06:50,1294.4580078125,7.91305494308471,1480.60683093108,53.3256301879882
30 05 2018 07:00,965.07861328125,6.99411678314208,1013.34258871465,40.3603591918945
30 05 2018 07:10,1435.3330078125,7.9838490486145,1520.76130235957,38.3181190490722
30 05 2018 07:20,1204.62097167968,7.50027513504028,1258.14105587708,35.7053489685058
30 05 2018 07:30,1576.57397460937,8.15160369873046,1617.9720989428,36.421760559082
30 05 2018 07:40,1860.86901855468,8.76054668426513,1990.91776806002,34.7146301269531
30 05 2018 07:50,1676.19396972656,8.25208473205566,1677.48918080117,38.1938285827636
30 05 2018 08:00,1581.75500488281,8.0714521408081,1571.17608950467,29.145429611206
30 05 2018 08:10,2204.60498046875,9.36970996856689,2384.52365143705,27.5537891387939
30 05 2018 08:20,2015.77197265625,9.14294528961181,2236.51980436374,32.1942710876464
30 05 2018 08:30,1590.31701660156,8.19568157196044,1643.96698764639,32.4992294311523
30 05 2018 08:40,1765.93798828125,8.4285078048706,1784.09506823793,32.1509284973144
30 05 2018 08:50,1835.583984375,8.60855388641357,1895.3451135453,31.5821990966796
30 05 2018 09:00,1893.46105957031,8.8186445236206,2027.79941017825,27.9257507324218
30 05 2018 09:10,2290.8798828125,9.77153205871582,2641.66589076587,26.0930805206298
30 05 2018 09:20,2364.5849609375,9.79883861541748,2660.54678987898,26.6500797271728
30 05 2018 09:30,2493.58203125,10.2409400939941,2933.03888230826,26.2041702270507
30 05 2018 09:40,2133.50708007812,9.43531417846679,2427.53163214343,26.2972602844238
30 05 2018 09:50,1727.40698242187,8.61756229400634,1900.96989053936,26.2730102539062
30 05 2018 10:00,1883.11901855468,8.94645881652832,2109.53391802028,28.0228099822998
30 05 2018 10:10,2103.705078125,9.20362472534179,2275.99923696882,27.344669342041
30 05 2018 10:20,2239.47802734375,9.6100845336914,2524.8304314449,22.0314598083496
30 05 2018 10:30,1975.07104492187,9.02553844451904,2160.46742697375,24.9623508453369
30 05 2018 10:40,2341.06811523437,9.63222217559814,2541.38667880731,20.4785709381103
30 05 2018 10:50,2354.33911132812,9.89520835876464,2725.20515580806,26.3962593078613
30 05 2018 11:00,2446.13208007812,10.0135803222656,2800.51699779536,27.0018692016601
30 05 2018 11:10,2500.24609375,10.0441303253173,2819.2371545476,23.5020809173583
30 05 2018 11:20,2213.96801757812,9.61703586578369,2530.0478119617,28.0465393066406
